episode,steps,reward,epsilon,max_q,avg100,lr
1757,913,1510.000,0.050000,20.55962,1312.200,0.00006591
1758,629,830.000,0.050000,20.65527,1303.300,0.00006585
1759,681,1070.000,0.050000,20.71913,1299.200,0.00006580
1760,827,1160.000,0.050000,20.54813,1285.100,0.00006573
1761,483,600.000,0.050000,20.54331,1275.600,0.00006569
1762,641,860.000,0.050000,20.75417,1268.600,0.00006564
1763,1133,1940.000,0.050000,20.59139,1279.200,0.00006555
1764,695,1260.000,0.050000,20.68566,1274.100,0.00006549
1765,607,1540.000,0.050000,20.83808,1277.200,0.00006544
1766,459,700.000,0.050000,20.62277,1270.300,0.00006540
1767,561,1130.000,0.050000,21.04048,1262.200,0.00006536
1768,657,910.000,0.050000,20.87919,1253.800,0.00006530
1769,629,1020.000,0.050000,20.74496,1245.100,0.00006525
1770,779,980.000,0.050000,20.99228,1241.200,0.00006519
1771,893,1150.000,0.050000,20.80573,1243.200,0.00006511
1772,735,1470.000,0.050000,20.77024,1248.300,0.00006505
1773,785,950.000,0.050000,20.74983,1249.200,0.00006499
1774,677,1100.000,0.050000,20.66347,1249.800,0.00006494
1775,807,1280.000,0.050000,20.74369,1249.600,0.00006487
1776,689,990.000,0.050000,20.72355,1252.100,0.00006481
1777,579,710.000,0.050000,20.78799,1242.400,0.00006477
1778,835,1620.000,0.050000,21.44918,1244.000,0.00006470
1779,829,1070.000,0.050000,21.41040,1240.000,0.00006463
1780,591,1120.000,0.050000,21.26357,1234.500,0.00006459
1781,559,790.000,0.050000,21.04934,1230.500,0.00006454
1782,1041,1480.000,0.050000,21.07400,1223.900,0.00006446
1783,597,740.000,0.050000,21.30585,1208.100,0.00006441
1784,1065,1440.000,0.050000,20.92341,1215.100,0.00006432
1785,989,1330.000,0.050000,21.24714,1217.400,0.00006424
1786,797,1240.000,0.050000,21.33962,1217.100,0.00006418
1787,717,840.000,0.050000,21.25688,1212.100,0.00006412
1788,577,1030.000,0.050000,21.15751,1213.800,0.00006408
1789,727,850.000,0.050000,21.13170,1212.200,0.00006402
1790,689,1170.000,0.050000,21.20145,1216.000,0.00006396
1791,579,740.000,0.050000,21.66143,1198.600,0.00006392
1792,827,980.000,0.050000,21.68593,1189.900,0.00006385
1793,533,740.000,0.050000,21.53577,1188.800,0.00006381
1794,597,860.000,0.050000,21.71771,1186.400,0.00006376
1795,521,700.000,0.050000,21.72336,1186.300,0.00006372
1796,657,1110.000,0.050000,21.74894,1184.000,0.00006367
1797,789,1040.000,0.050000,21.57068,1184.500,0.00006360
1798,903,1800.000,0.050000,21.53799,1193.900,0.00006353
1799,829,1680.000,0.050000,21.51009,1194.700,0.00006347
1800,649,800.000,0.050000,21.62577,1187.200,0.00006341
1801,811,1210.000,0.050000,21.56582,1189.200,0.00006335
1802,759,900.000,0.050000,21.36450,1185.500,0.00006329
1803,817,1020.000,0.050000,21.56645,1186.600,0.00006323
1804,899,1660.000,0.050000,21.52972,1190.600,0.00006315
1805,1005,1530.000,0.050000,21.76751,1198.200,0.00006307
1806,783,1790.000,0.050000,21.64363,1193.500,0.00006301
1807,987,1550.000,0.050000,21.47532,1198.900,0.00006294
1808,779,1370.000,0.050000,21.76299,1204.400,0.00006287
1809,591,1110.000,0.050000,21.75022,1201.000,0.00006283
1810,669,770.000,0.050000,21.63227,1191.900,0.00006278
1811,901,1080.000,0.050000,21.86837,1193.300,0.00006270
1812,737,1660.000,0.050000,21.77107,1183.500,0.00006265
1813,847,1130.000,0.050000,21.54481,1183.300,0.00006258
1814,805,880.000,0.050000,21.60711,1182.700,0.00006252
1815,731,1130.000,0.050000,21.67524,1170.100,0.00006246
1816,673,530.000,0.050000,21.84845,1163.400,0.00006241
1817,575,940.000,0.050000,21.42893,1159.900,0.00006236
1818,869,1320.000,0.050000,21.59397,1156.400,0.00006230
1819,807,2340.000,0.050000,21.51100,1168.400,0.00006223
1820,567,980.000,0.050000,21.57990,1171.200,0.00006219
1821,889,1320.000,0.050000,21.82377,1160.800,0.00006212
1822,705,1160.000,0.050000,21.86946,1161.800,0.00006206
1823,733,1500.000,0.050000,21.75741,1169.500,0.00006201
1824,795,740.000,0.050000,21.61474,1165.700,0.00006195
1825,803,1530.000,0.050000,21.62713,1170.100,0.00006188
1826,675,840.000,0.050000,21.76969,1166.900,0.00006183
1827,693,810.000,0.050000,21.69274,1152.000,0.00006178
1828,653,1050.000,0.050000,21.72765,1145.800,0.00006173
1829,675,1010.000,0.050000,22.05288,1146.700,0.00006168
1830,719,2340.000,0.050000,21.74594,1152.800,0.00006162
1831,723,1530.000,0.050000,21.69317,1156.600,0.00006156
1832,1003,1130.000,0.050000,22.10205,1140.700,0.00006149
1833,733,1030.000,0.050000,21.52587,1136.800,0.00006143
1834,731,1140.000,0.050000,22.44855,1136.900,0.00006138
1835,979,1570.000,0.050000,22.24664,1138.300,0.00006130
1836,631,980.000,0.050000,21.59427,1131.300,0.00006125
1837,1015,1230.000,0.050000,21.75216,1134.400,0.00006117
1838,805,910.000,0.050000,21.68690,1136.400,0.00006111
1839,665,780.000,0.050000,21.98284,1132.500,0.00006106
1840,963,1230.000,0.050000,22.44906,1137.500,0.00006099
1841,959,1170.000,0.050000,21.69037,1133.200,0.00006092
1842,603,870.000,0.050000,21.54094,1133.000,0.00006087
1843,607,1460.000,0.050000,21.72396,1140.700,0.00006082
1844,1261,2250.000,0.050000,21.83141,1149.200,0.00006073
1845,857,1480.000,0.050000,21.76338,1158.000,0.00006066
1846,593,590.000,0.050000,21.74357,1153.800,0.00006062
1847,865,1350.000,0.050000,21.74564,1160.600,0.00006055
1848,665,1240.000,0.050000,22.04691,1155.800,0.00006050
1849,657,1160.000,0.050000,21.46160,1160.200,0.00006045
1850,625,1530.000,0.050000,21.65187,1159.400,0.00006041
1851,619,830.000,0.050000,21.82907,1159.400,0.00006036
1852,475,480.000,0.050000,21.64503,1155.700,0.00006032
1853,727,990.000,0.050000,21.80912,1159.000,0.00006027
1854,803,980.000,0.050000,21.78577,1157.600,0.00006021
1855,711,1470.000,0.050000,21.99467,1164.500,0.00006015
1856,877,1170.000,0.050000,21.86137,1160.800,0.00006009
1857,709,990.000,0.050000,22.21267,1155.600,0.00006003
1858,625,1420.000,0.050000,21.97200,1161.500,0.00005999
1859,689,1370.000,0.050000,21.96481,1164.500,0.00005994
1860,729,1270.000,0.050000,21.50124,1165.600,0.00005988
1861,599,1020.000,0.050000,21.78409,1169.800,0.00005984
1862,629,610.000,0.050000,21.91310,1167.300,0.00005979
1863,659,1200.000,0.050000,21.84164,1159.900,0.00005974
1864,571,960.000,0.050000,22.01642,1156.900,0.00005970
1865,559,610.000,0.050000,21.93133,1147.600,0.00005966
1866,475,770.000,0.050000,21.82041,1148.300,0.00005962
1867,671,1330.000,0.050000,21.79984,1150.300,0.00005957
1868,651,800.000,0.050000,21.84677,1149.200,0.00005952
1869,711,920.000,0.050000,21.76968,1148.200,0.00005947
1870,737,1130.000,0.050000,22.00797,1149.700,0.00005941
1871,827,1260.000,0.050000,21.98171,1150.800,0.00005935
1872,791,2300.000,0.050000,22.14165,1159.100,0.00005929
1873,731,1520.000,0.050000,22.39773,1164.800,0.00005924
1874,595,870.000,0.050000,22.43861,1162.500,0.00005920
1875,863,1440.000,0.050000,22.84915,1164.100,0.00005913
1876,1257,1790.000,0.050000,22.32217,1172.100,0.00005904
1877,667,1140.000,0.050000,22.36097,1176.400,0.00005899
1878,725,1520.000,0.050000,22.56703,1175.400,0.00005894
1879,901,1060.000,0.050000,22.35217,1175.300,0.00005887
1880,775,980.000,0.050000,22.17618,1173.900,0.00005881
1881,567,700.000,0.050000,22.48549,1173.000,0.00005877
1882,515,590.000,0.050000,22.33211,1164.100,0.00005873
1883,615,910.000,0.050000,22.49336,1165.800,0.00005869
1884,685,1020.000,0.050000,22.41133,1161.600,0.00005864
1885,1003,1300.000,0.050000,22.93431,1161.300,0.00005857
1886,637,910.000,0.050000,22.54994,1158.000,0.00005852
1887,727,1040.000,0.050000,22.69701,1160.000,0.00005847
1888,561,760.000,0.050000,22.56299,1157.300,0.00005842
1889,661,940.000,0.050000,22.72464,1158.200,0.00005838
1890,775,1630.000,0.050000,22.68374,1162.800,0.00005832
1891,631,1480.000,0.050000,22.74347,1170.200,0.00005827
1892,627,810.000,0.050000,22.64305,1168.500,0.00005823
1893,673,1000.000,0.050000,22.56109,1171.100,0.00005818
1894,731,1170.000,0.050000,22.59843,1174.200,0.00005813
1895,737,980.000,0.050000,22.89257,1177.000,0.00005807
1896,657,1430.000,0.050000,22.50289,1180.200,0.00005802
1897,653,890.000,0.050000,22.57351,1178.700,0.00005798
1898,869,1460.000,0.050000,22.60087,1175.300,0.00005791
1899,655,820.000,0.050000,22.60209,1166.700,0.00005787
1900,651,1020.000,0.050000,22.90507,1168.900,0.00005782
1901,725,1070.000,0.050000,22.72090,1167.500,0.00005777
1902,771,930.000,0.050000,22.90183,1167.800,0.00005771
1903,1115,1440.000,0.050000,23.30690,1172.000,0.00005763
1904,701,1300.000,0.050000,22.50129,1168.400,0.00005758
1905,577,1000.000,0.050000,22.49927,1163.100,0.00005754
1906,737,1210.000,0.050000,22.72731,1157.300,0.00005749
1907,719,1170.000,0.050000,23.13288,1153.500,0.00005744
1908,775,1130.000,0.050000,22.57427,1151.100,0.00005738
1909,841,3190.000,0.050000,22.72506,1171.900,0.00005732
1910,711,1110.000,0.050000,22.78355,1175.300,0.00005727
1911,703,1100.000,0.050000,22.90273,1175.500,0.00005722
1912,549,690.000,0.050000,22.82010,1165.800,0.00005718
1913,595,1050.000,0.050000,23.12806,1165.000,0.00005714
1914,951,1450.000,0.050000,22.91892,1170.700,0.00005707
1915,747,820.000,0.050000,23.05469,1167.600,0.00005702
1916,643,870.000,0.050000,22.96138,1171.000,0.00005697
1917,653,1630.000,0.050000,22.89350,1177.900,0.00005692
1918,661,810.000,0.050000,22.85603,1172.800,0.00005688
1919,825,1770.000,0.050000,22.82394,1167.100,0.00005682
1920,793,1160.000,0.050000,22.86649,1168.900,0.00005676
1921,865,1430.000,0.050000,22.88827,1170.000,0.00005670
1922,679,1740.000,0.050000,22.87956,1175.800,0.00005665
1923,757,2320.000,0.050000,22.76484,1184.000,0.00005660
1924,739,860.000,0.050000,22.94438,1185.200,0.00005655
1925,663,1530.000,0.050000,22.71958,1185.200,0.00005650
1926,685,960.000,0.050000,22.77516,1186.400,0.00005645
1927,935,1180.000,0.050000,23.09578,1190.100,0.00005638
1928,763,1040.000,0.050000,23.12134,1190.000,0.00005633
1929,743,1250.000,0.050000,23.04181,1192.400,0.00005628
1930,709,1610.000,0.050000,22.82817,1185.100,0.00005623
1931,661,810.000,0.050000,22.89621,1177.900,0.00005618
1932,869,2410.000,0.050000,22.72692,1190.700,0.00005612
1933,661,2220.000,0.050000,22.87737,1202.600,0.00005607
1934,557,1070.000,0.050000,22.98846,1201.900,0.00005604
1935,827,1380.000,0.050000,22.91795,1200.000,0.00005598
1936,711,1220.000,0.050000,23.06983,1202.400,0.00005593
1937,881,1680.000,0.050000,23.06795,1206.900,0.00005587
1938,555,890.000,0.050000,22.91338,1206.700,0.00005583
1939,657,810.000,0.050000,23.03771,1207.000,0.00005578
1940,613,1480.000,0.050000,22.90869,1209.500,0.00005574
1941,629,1020.000,0.050000,22.94849,1208.000,0.00005570
1942,455,600.000,0.050000,22.83459,1205.300,0.00005566
1943,707,1190.000,0.050000,22.86198,1202.600,0.00005561
1944,679,1440.000,0.050000,22.90187,1194.500,0.00005557
1945,1009,1940.000,0.050000,23.03569,1199.100,0.00005550
1946,589,960.000,0.050000,22.95843,1202.800,0.00005546
1947,675,900.000,0.050000,22.86493,1198.300,0.00005541
1948,641,830.000,0.050000,22.81046,1194.200,0.00005537
1949,537,1050.000,0.050000,22.82828,1193.100,0.00005533
1950,739,1160.000,0.050000,22.74855,1189.400,0.00005528
1951,621,1410.000,0.050000,22.70350,1195.200,0.00005523
1952,711,760.000,0.050000,22.50890,1198.000,0.00005519
1953,1059,1550.000,0.050000,23.04592,1203.600,0.00005511
1954,737,1840.000,0.050000,22.93637,1212.200,0.00005506
1955,605,1490.000,0.050000,23.32180,1212.400,0.00005502
1956,867,1260.000,0.050000,23.17946,1213.300,0.00005496
1957,547,780.000,0.050000,23.06583,1211.200,0.00005492
1958,743,1030.000,0.050000,23.21220,1207.300,0.00005487
1959,917,1590.000,0.050000,23.14643,1209.500,0.00005481
1960,821,1160.000,0.050000,22.87301,1208.400,0.00005475
1961,1015,1770.000,0.050000,23.02060,1215.900,0.00005468
1962,735,1870.000,0.050000,23.01583,1228.500,0.00005463
1963,597,1060.000,0.050000,23.16915,1227.100,0.00005459
1964,613,830.000,0.050000,23.06431,1225.800,0.00005455
1965,861,1110.000,0.050000,23.01649,1230.800,0.00005449
1966,567,870.000,0.050000,23.05902,1231.800,0.00005445
1967,973,1220.000,0.050000,23.05860,1230.700,0.00005439
1968,1121,1930.000,0.050000,23.24980,1242.000,0.00005431
1969,739,1030.000,0.050000,23.01168,1243.100,0.00005426
1970,731,890.000,0.050000,23.11681,1240.700,0.00005421
1971,631,1350.000,0.050000,23.17064,1241.600,0.00005417
1972,723,910.000,0.050000,23.05930,1227.700,0.00005412
1973,833,4150.000,0.050000,23.12488,1254.000,0.00005406
1974,695,1190.000,0.050000,23.23974,1257.200,0.00005402
1975,839,1350.000,0.050000,23.11595,1256.300,0.00005396
1976,635,890.000,0.050000,23.26139,1247.300,0.00005392
1977,827,1380.000,0.050000,23.08511,1249.700,0.00005386
1978,847,1180.000,0.050000,23.16813,1246.300,0.00005380
1979,653,1050.000,0.050000,23.21607,1246.200,0.00005376
1980,689,3940.000,0.050000,23.08425,1275.800,0.00005371
1981,573,650.000,0.050000,23.09691,1275.300,0.00005368
1982,807,1200.000,0.050000,23.17079,1281.400,0.00005362
1983,773,1300.000,0.050000,23.04095,1285.300,0.00005357
1984,911,1350.000,0.050000,23.24076,1288.600,0.00005351
1985,791,1820.000,0.050000,23.06431,1293.800,0.00005346
1986,621,910.000,0.050000,23.02120,1293.800,0.00005341
1987,713,1070.000,0.050000,23.10782,1294.100,0.00005337
1988,581,800.000,0.050000,23.16536,1294.500,0.00005333
1989,939,1790.000,0.050000,23.00718,1303.000,0.00005327
1990,489,950.000,0.050000,23.28094,1296.200,0.00005323
1991,981,2480.000,0.050000,23.04107,1306.200,0.00005317
1992,613,880.000,0.050000,23.26346,1306.900,0.00005313
1993,683,2350.000,0.050000,23.16316,1320.400,0.00005308
1994,993,1960.000,0.050000,23.17515,1328.300,0.00005302
1995,861,1370.000,0.050000,23.24155,1332.200,0.00005296
1996,1031,1620.000,0.050000,23.13944,1334.100,0.00005289
1997,733,1270.000,0.050000,23.18409,1337.900,0.00005284
1998,871,1230.000,0.050000,23.18250,1335.600,0.00005278
1999,1043,2150.000,0.050000,23.18305,1348.900,0.00005272
2000,847,1900.000,0.050000,23.37774,1357.700,0.00005266
2001,921,2550.000,0.050000,23.19837,1372.500,0.00005260
2002,639,1000.000,0.050000,23.30715,1373.200,0.00005256
2003,873,1330.000,0.050000,23.13396,1372.100,0.00005250
2004,1025,1800.000,0.050000,23.07922,1377.100,0.00005243
2005,743,1180.000,0.050000,23.23287,1378.900,0.00005238
2006,553,680.000,0.050000,23.39361,1373.600,0.00005235
2007,759,1090.000,0.050000,23.48629,1372.800,0.00005230
2008,593,1040.000,0.050000,23.30447,1371.900,0.00005226
2009,787,1090.000,0.050000,23.34253,1350.900,0.00005221
2010,597,810.000,0.050000,23.29150,1347.900,0.00005217
2011,689,2390.000,0.050000,23.25410,1360.800,0.00005212
2012,673,1230.000,0.050000,23.20071,1366.200,0.00005208
2013,901,1630.000,0.050000,23.24298,1372.000,0.00005202
2014,793,1090.000,0.050000,23.32710,1368.400,0.00005197
2015,727,1020.000,0.050000,23.27246,1370.400,0.00005192
2016,651,1220.000,0.050000,23.16297,1373.900,0.00005188
2017,659,780.000,0.050000,23.24536,1365.400,0.00005184
2018,967,1970.000,0.050000,23.25266,1377.000,0.00005178
2019,1021,2350.000,0.050000,23.28353,1382.800,0.00005171
2020,801,1050.000,0.050000,23.08282,1381.700,0.00005166
2021,529,880.000,0.050000,23.06232,1376.200,0.00005162
2022,579,1090.000,0.050000,23.28810,1369.700,0.00005159
2023,843,1420.000,0.050000,23.38678,1360.700,0.00005153
2024,627,1150.000,0.050000,23.35101,1363.600,0.00005149
2025,751,1130.000,0.050000,23.17089,1359.600,0.00005144
2026,897,1340.000,0.050000,23.21606,1363.400,0.00005139
2027,801,1580.000,0.050000,23.13547,1367.400,0.00005133
2028,667,1320.000,0.050000,23.31759,1370.200,0.00005129
2029,753,1240.000,0.050000,23.11925,1370.100,0.00005124
2030,789,1240.000,0.050000,23.15859,1366.400,0.00005119
2031,709,1270.000,0.050000,23.25203,1371.000,0.00005115
2032,1037,2150.000,0.050000,23.22979,1368.400,0.00005108
2033,635,780.000,0.050000,23.20556,1354.000,0.00005104
2034,667,1650.000,0.050000,23.24591,1359.800,0.00005100
2035,897,1140.000,0.050000,23.34489,1357.400,0.00005094
2036,819,1180.000,0.050000,23.28669,1357.000,0.00005089
2037,655,800.000,0.050000,23.39661,1348.200,0.00005085
2038,799,1160.000,0.050000,23.23051,1350.900,0.00005080
2039,751,1650.000,0.050000,23.33628,1359.300,0.00005075
2040,827,1940.000,0.050000,23.28851,1363.900,0.00005070
2041,761,1080.000,0.050000,23.14435,1364.500,0.00005065
2042,695,1300.000,0.050000,23.26803,1371.500,0.00005060
2043,941,1230.000,0.050000,23.33402,1371.900,0.00005054
2044,657,1520.000,0.050000,23.25392,1372.700,0.00005050
2045,871,2390.000,0.050000,23.24978,1377.200,0.00005045
2046,491,890.000,0.050000,23.31279,1376.500,0.00005042
2047,1221,2700.000,0.050000,23.43026,1394.500,0.00005034
2048,949,1420.000,0.050000,23.31339,1400.400,0.00005028
2049,1233,1520.000,0.050000,23.42100,1405.100,0.00005020
2050,1021,2580.000,0.050000,23.27768,1419.300,0.00005014
2051,785,1470.000,0.050000,23.38339,1419.900,0.00005009
2052,779,1710.000,0.050000,23.28015,1429.400,0.00005004
2053,649,1580.000,0.050000,23.41088,1429.700,0.00005000
2054,837,1330.000,0.050000,23.36440,1424.600,0.00004995
2055,611,1140.000,0.050000,23.50735,1421.100,0.00004991
2056,809,920.000,0.050000,23.44406,1417.700,0.00004986
2057,587,1050.000,0.050000,23.34376,1420.400,0.00004982
2058,789,2540.000,0.050000,23.27808,1435.500,0.00004977
2059,865,1330.000,0.050000,23.30155,1432.900,0.00004972
2060,541,990.000,0.050000,23.26039,1431.200,0.00004969
2061,1169,1400.000,0.050000,23.29548,1427.500,0.00004961
2062,689,1730.000,0.050000,23.24039,1426.100,0.00004957
2063,679,1800.000,0.050000,23.29231,1433.500,0.00004953
2064,685,1040.000,0.050000,23.26836,1435.600,0.00004949
2065,641,1120.000,0.050000,23.30882,1435.700,0.00004945
2066,725,1780.000,0.050000,23.35987,1444.800,0.00004940
2067,777,870.000,0.050000,23.14398,1441.300,0.00004935
2068,683,1190.000,0.050000,23.28828,1433.900,0.00004931
2069,891,2000.000,0.050000,23.40154,1443.600,0.00004926
2070,1101,1350.000,0.050000,23.14425,1448.200,0.00004919
2071,675,1000.000,0.050000,23.71894,1444.700,0.00004915
2072,743,1350.000,0.050000,23.55587,1449.100,0.00004910
2073,837,1160.000,0.050000,23.54040,1419.200,0.00004905
2074,817,1440.000,0.050000,23.64056,1421.700,0.00004900
2075,741,1310.000,0.050000,23.56807,1421.300,0.00004896
2076,961,2210.000,0.050000,23.62540,1434.500,0.00004890
2077,615,1200.000,0.050000,23.43891,1432.700,0.00004886
2078,477,870.000,0.050000,23.45995,1429.600,0.00004883
2079,733,1110.000,0.050000,23.36829,1430.200,0.00004879
2080,723,1050.000,0.050000,23.47193,1401.300,0.00004874
2081,671,1720.000,0.050000,23.34629,1412.000,0.00004870
2082,521,950.000,0.050000,23.61339,1409.500,0.00004867
2083,707,1430.000,0.050000,23.49338,1410.800,0.00004863
2084,673,1190.000,0.050000,23.47945,1409.200,0.00004858
2085,837,1360.000,0.050000,23.36973,1404.600,0.00004853
2086,903,1680.000,0.050000,23.37331,1412.300,0.00004848
2087,713,1210.000,0.050000,23.27139,1413.700,0.00004844
2088,937,1670.000,0.050000,23.46218,1422.400,0.00004838
2089,707,1420.000,0.050000,23.38799,1418.700,0.00004834
2090,683,1250.000,0.050000,23.44568,1421.700,0.00004830
2091,727,930.000,0.050000,23.49681,1406.200,0.00004825
2092,597,1070.000,0.050000,23.31600,1408.100,0.00004822
2093,787,1330.000,0.050000,23.20313,1397.900,0.00004817
2094,605,1380.000,0.050000,23.15559,1392.100,0.00004813
2095,577,1030.000,0.050000,23.11116,1388.700,0.00004810
2096,743,1390.000,0.050000,23.10865,1386.400,0.00004805
2097,651,1280.000,0.050000,23.41808,1386.500,0.00004801
2098,691,1240.000,0.050000,23.58589,1386.600,0.00004797
2099,975,1480.000,0.050000,23.42695,1379.900,0.00004791
2100,685,1220.000,0.050000,23.68323,1373.100,0.00004787
2101,1033,1440.000,0.050000,23.59355,1362.000,0.00004781
2102,723,1100.000,0.050000,23.31152,1363.000,0.00004777
2103,735,1050.000,0.050000,23.63313,1360.200,0.00004772
2104,629,1150.000,0.050000,23.73211,1353.700,0.00004769
2105,601,1470.000,0.050000,23.67683,1356.600,0.00004765
2106,807,1420.000,0.050000,23.63073,1364.000,0.00004760
